Project ID with serial,Module,Variable name,Unit,Numeric value,Non-numeric value
foundation_validation_clipper25,ErectionCost,total_erection_cost: Phase of construction - Type of cost - Cost USD,,0.0,Erection - Materials - 0.0
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,146074.07894801768,
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,268002.38268639066,
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: crew cost without management,usd,1174974.859167296,
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: mobilization,usd,81220,
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: mobilization,usd,32160,
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: mobilization,usd,498354,
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.137560564567095,
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.000277854959711,
foundation_validation_clipper25,ErectionCost,erection_selected_detailed_data: wind multiplier,,1.5800033439224208,
foundation_validation_clipper25,ErectionCost,total_cost_summed_erection,usd,4444828.676434722,
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Project manager - 1.0 - 119.0 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/project-manager-sr-construction-hourly?type=base; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 119.0 - 149.0 - 15847.5804 - 143498.13333333333 - 159345.71373333334"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Site manager - 1.0 - 112.2 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 112.2 - 149.0 - 15847.5804 - 135298.24 - 151145.8204"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Construction manager - 1.0 - 112.2 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 112.2 - 149.0 - 15847.5804 - 135298.24 - 151145.8204"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Project engineer - 1.0 - 93.5 - 149 - (50% burden) https://www.salary.com/tools/salary-calculator/project-engineer-iii-construction-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 93.5 - 149.0 - 15847.5804 - 112748.53333333333 - 128596.11373333333"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Safety or qc manager - 1.0 - 106.11764705882352 - 149 - (70% burden) https://www.salary.com/tools/salary-calculator/construction-site-safety-manager-hourly; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. - 106.11764705882352 - 149.0 - 15847.5804 - 127963.73333333331 - 143811.3137333333"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Logistics manager - 1.0 - 99.9 - 149 - (50 % burden) https://www.salary.com/research/salary/benchmark/logistics-manager-hourly-wages; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. - 99.9 - 149.0 - 15847.5804 - 120466.08 - 136313.6604"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - project size - Office admin - 1.0 - 44.56249999999999 - 149 - (35% burden) https://www.salary.com/tools/salary-calculator/administrative-assistant-ii-hourly ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 44.56249999999999 - 149.0 - 15847.5804 - 53736.43333333332 - 69584.01373333333"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - rate construction - Tool room - 1.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 85.84 - 149.0 - 15847.5804 - 103511.59466666666 - 119359.17506666666"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Management - Management - rate construction - Electrician - 2.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 171.68 - 298.0 - 31695.1608 - 207023.1893333333 - 238718.35013333333"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Mechanical completion - Mechanical completion - Electrician - 1.0 - 85.84 - 149 - 2017 National Construction Estimator:  Page 307  ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 85.84 - 149.0 - 15847.5804 - 103511.59466666666 - 119359.17506666666"
foundation_validation_clipper25,ErectionCost,management_crews_cost: Crew type ID - Operation - Crew name - Labor type ID - Number of workers - Hourly rate USD per hour - Per diem USD per day - Notes/References - Hourly rate for all workers - Per diem all workers - per_diem_costs - hourly_costs - crew_level_total_costs,,,"Mechanical completion - Mechanical completion - QC/QA tech - 2.0 - 87.125 - 149 - (50% burden for QC/QC Manager) https://www.ziprecruiter.com/Salaries/How-Much-Does-a-Construction-Quality-Control-Manager-Make-an-Hour ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. - 174.25 - 298.0 - 31695.1608 - 210122.26666666663 - 241817.42746666665"
foundation_validation_clipper25,ErectionCost,number of hours in weather window,hours,2700,
foundation_validation_clipper25,ErectionCost,time_weighted_weather_multiplier,none,1.2841514477361597,
foundation_validation_clipper25,ErectionCost,erection_construction_months,months,3.54532,
foundation_validation_clipper25,ErectionCost,labor_cost_management,usd,1659196.5838666665,
foundation_validation_clipper25,ErectionCost,labor_cost_non_management,usd,1589051.3208017042,
foundation_validation_clipper25,ErectionCost,labor_cost_total,usd,3248247.9046683707,
foundation_validation_clipper25,ManagementCost,insurance_usd,usd,162954.00670579178,
foundation_validation_clipper25,ManagementCost,construction_permitting_usd,usd,381725.90130866517,
foundation_validation_clipper25,ManagementCost,bonding_usd,usd,290989.2976889139,
foundation_validation_clipper25,ManagementCost,project_management_usd,usd,1634173.0425603038,
foundation_validation_clipper25,ManagementCost,markup_contingency_usd,usd,3788680.655909658,
foundation_validation_clipper25,ManagementCost,engineering_usd,usd,1750185.0,
foundation_validation_clipper25,ManagementCost,site_facility_usd,usd,1090362.8020000001,
foundation_validation_iea36_85,FoundationCost,wind_multiplier,,1.0,
foundation_validation_iea36_85,FoundationCost,F_dead,kN,3843.3043478260875,
foundation_validation_iea36_85,FoundationCost,F_horiz,kN,694.2287264932909,
foundation_validation_iea36_85,FoundationCost,M_tot_kN,kN_m,107185.0,
foundation_validation_iea36_85,FoundationCost,Radius_o,m,8.783531052461166,
foundation_validation_iea36_85,FoundationCost,Radius_g,m,0.0,
foundation_validation_iea36_85,FoundationCost,Radius_b,m,9.698926794548935,
foundation_validation_iea36_85,FoundationCost,Radius,m,9.698926794548935,
foundation_validation_iea36_85,FoundationCost,foundation_volume_concrete_m3_per_turbine,m^3,412.2602317536167,
foundation_validation_iea36_85,FoundationCost,steel_mass_short_ton_per_turbine,short_ton,46.94819519210188,
foundation_validation_iea36_85,FoundationCost,foundation_volume_concrete_m3_per_turbine,m^3,412.2602317536167,
foundation_validation_iea36_85,FoundationCost,operation_data: Operation ID-Number of days-Number of crews-Number of workers,,,Rebar installation-1052-12.0-1.0
foundation_validation_iea36_85,FoundationCost,operation_data: Operation ID-Number of days-Number of crews-Number of workers,,,Concrete placement-75-1.0-3.0
foundation_validation_iea36_85,FoundationCost,operation_data: Operation ID-Number of days-Number of crews-Number of workers,,,Excavation-38-1.0-nan
foundation_validation_iea36_85,FoundationCost,operation_data: Operation ID-Number of days-Number of crews-Number of workers,,,Backfill-23-1.0-1.0
foundation_validation_iea36_85,FoundationCost,material_needs_per_turbine: Material type ID-Quantity of material,ton (short),,0-Steel - rebar-4.69e+01
foundation_validation_iea36_85,FoundationCost,material_needs_per_turbine: Material type ID-Quantity of material,cubic yards,,1-Concrete 5000 psi-5.31e+02
foundation_validation_iea36_85,FoundationCost,material_needs_per_turbine: Material type ID-Quantity of material,cubic_yards,,2-Excavated dirt-1.32e+03
foundation_validation_iea36_85,FoundationCost,material_needs_per_turbine: Material type ID-Quantity of material,cubic_yards,,3-Backfill-1.32e+03
foundation_validation_iea36_85,FoundationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,193107.97496247326,Equipment rental <--> Foundation <--> 193108
foundation_validation_iea36_85,FoundationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,2579041.3616208388,Labor <--> Foundation <--> 2579042
foundation_validation_iea36_85,FoundationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,3554315.332819933,Materials <--> Foundation <--> 3554316
foundation_validation_iea36_85,FoundationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,632646.4669403246,Mobilization <--> Foundation <--> 632647
foundation_validation_iea36_85,SitePreparationCost,Total road volume,m^3,26348.0,
foundation_validation_iea36_85,SitePreparationCost,Depth to subgrade,m,0.1,
foundation_validation_iea36_85,SitePreparationCost,Crane path width,ft,13.7,
foundation_validation_iea36_85,SitePreparationCost,Road length,m,19040.0,
foundation_validation_iea36_85,SitePreparationCost,Road width,m,6.0,
foundation_validation_iea36_85,SitePreparationCost,Road thickness,m,0.2,
foundation_validation_iea36_85,SitePreparationCost,Material volume,cubic yards,47901.994574,
foundation_validation_iea36_85,SitePreparationCost,Topsoil volume,cubic yards,34117.614160000005,
foundation_validation_iea36_85,SitePreparationCost,Embankment volume crane,cubic yards,34117.614160000005,
foundation_validation_iea36_85,SitePreparationCost,Embankment volume road,cubic yards,29884.0416,
foundation_validation_iea36_85,SitePreparationCost,Rough grading area,ft^2,12.29667936,
foundation_validation_iea36_85,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,381539.38678190997,Materials <--> Roads <--> 381540
foundation_validation_iea36_85,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,205059.4899718932,Equipment rental <--> Roads <--> 205060
foundation_validation_iea36_85,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,424299.83476814383,Labor <--> Roads <--> 424300
foundation_validation_iea36_85,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,579461.184,Other <--> Roads <--> 579462
foundation_validation_iea36_85,SitePreparationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,42224.055226107695,Mobilization <--> Roads <--> 42225
foundation_validation_iea36_85,SubstationCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,4276716.977827961,Other <--> Substation <--> 4276717
foundation_validation_iea36_85,GridConnectionCost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,4084775.152898776,Other <--> Transmission and Distribution <--> 4084776
foundation_validation_iea36_85,Collection Cost,Total Number of Turbines,,28.0,
foundation_validation_iea36_85,Collection Cost,Total trench length,km,33.91607805437114,
foundation_validation_iea36_85,Collection Cost,Total cable length,km,33.91607805437114,
foundation_validation_iea36_85,Collection Cost,Number of Turbines Per String in Full String,,16.0,
foundation_validation_iea36_85,Collection Cost,Number of Full Strings,,1.0,
foundation_validation_iea36_85,Collection Cost,Number of Turbines in Partial String,,12.0,
foundation_validation_iea36_85,Collection Cost,Number of Partial Strings,,1.0,
foundation_validation_iea36_85,Collection Cost,Total number of strings full + partial,,2.0,
foundation_validation_iea36_85,Collection Cost,Trench Length to Substation (km),,20.396078054371138,
foundation_validation_iea36_85,Collection Cost,Cable Length to Substation (km),,20.396078054371138,
foundation_validation_iea36_85,Collection Cost,Array cable length for cable  AWG 1/0,km,2.08,
foundation_validation_iea36_85,Collection Cost,Total cable length for cable  AWG 1/0,km,4.16,
foundation_validation_iea36_85,Collection Cost,Total cable cost for cable  AWG 1/0,usd,81889.76377952757,
foundation_validation_iea36_85,Collection Cost,Array cable length for cable  AWG 4/0,km,1.04,
foundation_validation_iea36_85,Collection Cost,Total cable length for cable  AWG 4/0,km,2.08,
foundation_validation_iea36_85,Collection Cost,Total cable cost for cable  AWG 4/0,usd,61417.322834645674,
foundation_validation_iea36_85,Collection Cost,Array cable length for cable  MCM 500,km,2.08,
foundation_validation_iea36_85,Collection Cost,Total cable length for cable  MCM 500,km,4.16,
foundation_validation_iea36_85,Collection Cost,Total cable cost for cable  MCM 500,usd,177427.82152230974,
foundation_validation_iea36_85,Collection Cost,Array cable length for cable  MCM1000,km,1.56,
foundation_validation_iea36_85,Collection Cost,Total cable length for cable  MCM1000,km,2.08,
foundation_validation_iea36_85,Collection Cost,Total cable cost for cable  MCM1000,usd,109186.35170603676,
foundation_validation_iea36_85,Collection Cost,Array cable length for cable  MCM1250,km,1.04,
foundation_validation_iea36_85,Collection Cost,Total cable length for cable  MCM1250,km,21.436078054371137,
foundation_validation_iea36_85,Collection Cost,Total cable cost for cable  MCM1250,usd,1195581.781247734,
foundation_validation_iea36_85,Collection Cost,"Number of turbines per cable type in full strings [AWG 1/0  ,  AWG 4/0  ,  MCM 500  ,  MCM1000  ,  MCM1250]",,,"[5.0, 2.0, 4.0, 3.0, 2.0]"
foundation_validation_iea36_85,Collection Cost,"Percent length of cable in partial string [AWG 1/0  ,  AWG 4/0  ,  MCM 500  ,  MCM1000  ,  MCM1250]",,,[1.         1.         1.         0.33333333 0.        ]
foundation_validation_iea36_85,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"0 <--> Project manager <--> 119.0 <--> 149 <--> (50% burden) https://www.salary.com/tools/salary-calculator/project-manager-sr-construction-hourly?type=base; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 107100.0 <--> 120510.0"
foundation_validation_iea36_85,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"1 <--> Site manager <--> 112.2 <--> 149 <--> (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 100980.0 <--> 114390.0"
foundation_validation_iea36_85,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"2 <--> Construction manager <--> 112.2 <--> 149 <--> (50% burden) https://www.salary.com/tools/salary-calculator/construction-manager-ii-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 100980.0 <--> 114390.0"
foundation_validation_iea36_85,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"3 <--> Project engineer <--> 93.5 <--> 149 <--> (50% burden) https://www.salary.com/tools/salary-calculator/project-engineer-iii-construction-hourly; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 84150.0 <--> 97560.0"
foundation_validation_iea36_85,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"4 <--> Safety or qc manager <--> 106.11764705882352 <--> 149 <--> (70% burden) https://www.salary.com/tools/salary-calculator/construction-site-safety-manager-hourly; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 95505.88235294116 <--> 108915.88235294116"
foundation_validation_iea36_85,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"5 <--> Logistics manager <--> 99.9 <--> 149 <--> (50 % burden) https://www.salary.com/research/salary/benchmark/logistics-manager-hourly-wages; plus 35% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 89910.0 <--> 103320.0"
foundation_validation_iea36_85,Collection Cost,Labor type ID <--> Hourly rate USD per hour <--> Per diem USD per day <--> Operation <--> Crew type <--> Crew name <--> Number of workers <--> Per Diem Total <--> Hourly costs total <--> Crew total cost ,,,"6 <--> Office admin <--> 44.56249999999999 <--> 149 <--> (35% burden) https://www.salary.com/tools/salary-calculator/administrative-assistant-ii-hourly ; 25% for work on a ladder or a scaffold, in a crawl space, in a congested area or remote from the material storage point; plus 20% for demanding specs, rigid inspec-tions, unreliable suppliers. <--> M0 <--> Management <--> Management - project size <--> 1 <--> 13410.0 <--> 40106.24999999999 <--> 53516.24999999999"
foundation_validation_iea36_85,Collection Cost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,235589.12486134595,Equipment rental <--> Collection <--> 235590
foundation_validation_iea36_85,Collection Cost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,1152209.6863681432,Labor <--> Collection <--> 1152210
foundation_validation_iea36_85,Collection Cost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,1625503.0410902537,Materials <--> Collection <--> 1625504
foundation_validation_iea36_85,Collection Cost,Type of Cost <--> Phase of Construction <--> Cost in USD ,,150665.09261598715,Mobilization <--> Collection <--> 150666
foundation_validation_iea36_85,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Equipment rental - Development - 0
foundation_validation_iea36_85,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Labor - Development - 150000
foundation_validation_iea36_85,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Materials - Development - 0
foundation_validation_iea36_85,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Mobilization - Development - 0
foundation_validation_iea36_85,DevelopmentCost,Type of Cost - Phase of Construction - Cost in USD,,Development,Other - Development - 0
foundation_validation_iea36_85,ErectionCost,_number_of_equip: Operation-Crane name-Boom system-Number of equipment,,2,Base-M999-22EL-2
foundation_validation_iea36_85,ErectionCost,_number_of_equip: Operation-Crane name-Boom system-Number of equipment,,2,Offload-LB 75-Hydraulic-2
foundation_validation_iea36_85,ErectionCost,_number_of_equip: Operation-Crane name-Boom system-Number of equipment,,3,Top-LR1500-SL3F-3
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: Operation-Crane name-Boom system-Operational construct days over time construct days,,1.0,Base-M999-22EL-1.0
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: Operation-Crane name-Boom system-Operational construct days over time construct days,,1.0,Offload-LB 75-Hydraulic-1.0
foundation_validation_iea36_85,ErectionCost,erection_selected_detailed_data: Operation-Crane name-Boom system-Operational construct days over time construct days,,1.0,Top-LR1500-SL3F-1.0
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,IEA 3.6-130 Bedplate - Top
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,IEA 3.6-130 Drivetrain - Top
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Hub - Top
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Blade 1 - Top
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Blade 2 - Top
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Blade 3 - Top
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Tower section 1 - Base
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Tower section 2 - Base
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Tower section 3 - Top
foundation_validation_iea36_85,ErectionCost,component_name_topvbase: Operation - Top or Base,,,Tower section 4 - Top
foundation_validation_iea36_85,ErectionCost,crane_choice: Crew name - Boom system - Operation,,,M999 - 22EL - Base
foundation_validation_iea36_85,ErectionCost,crane_choice: Crew name - Boom system - Operation,,,LB 75 - Hydraulic - Offload
foundation_validation_iea36_85,ErectionCost,crane_choice: Crew name - Boom system - Operation,,,LR1500 - SL3F - Top
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,18729.90440662159,M999-22EL-Base - Equipment rental cost USD - 18729.90440662159
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,8261.182222222222,LB 75-Hydraulic-Offload - Equipment rental cost USD - 8261.182222222222
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,211658.40366039652,LR1500-SL3F-Top - Equipment rental cost USD - 211658.40366039652
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,912.0,M999-22EL-Base - Fuel cost USD - 912.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,792.0,LB 75-Hydraulic-Offload - Fuel cost USD - 792.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,7966.5,LR1500-SL3F-Top - Fuel cost USD - 7966.5
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,215696.26923292142,M999-22EL-Base - Labor cost USD without management - 215696.26923292142
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,124730.10332494814,LB 75-Hydraulic-Offload - Labor cost USD without management - 124730.10332494814
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,715994.2437580071,LR1500-SL3F-Top - Labor cost USD without management - 715994.2437580071
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,137418.0,M999-22EL-Base - Mobilization cost USD - 137418.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,32160.0,LB 75-Hydraulic-Offload - Mobilization cost USD - 32160.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,368796.0,LR1500-SL3F-Top - Mobilization cost USD - 368796.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,185896.26923292142,M999-22EL-Base - Subtotal for hourly labor (non-management) USD - 185896.26923292142
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,106850.10332494814,LB 75-Hydraulic-Offload - Subtotal for hourly labor (non-management) USD - 106850.10332494814
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,617952.2437580071,LR1500-SL3F-Top - Subtotal for hourly labor (non-management) USD - 617952.2437580071
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,29800.0,M999-22EL-Base - Subtotal for per diem labor (non-management) USD - 29800.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,17880.0,LB 75-Hydraulic-Offload - Subtotal for per diem labor (non-management) USD - 17880.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,98042.0,LR1500-SL3F-Top - Subtotal for per diem labor (non-management) USD - 98042.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,372756.173639543,M999-22EL-Base - Total cost USD - 372756.173639543
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,165943.28554717035,LB 75-Hydraulic-Offload - Total cost USD - 165943.28554717035
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1304415.1474184035,LR1500-SL3F-Top - Total cost USD - 1304415.1474184035
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,64.68,M999-22EL-Base - Operation time all turbines hrs - 64.68
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,59.00844444444444,LB 75-Hydraulic-Offload - Operation time all turbines hrs - 59.00844444444444
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,302.51666666666665,LR1500-SL3F-Top - Operation time all turbines hrs - 302.51666666666665
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,81.43436698531127,M999-22EL-Base - Total time per op with weather - 81.43436698531127
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,59.00844444444444,LB 75-Hydraulic-Offload - Total time per op with weather - 59.00844444444444
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,474.57041179461106,LR1500-SL3F-Top - Total time per op with weather - 474.57041179461106
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1.2590347400326416,M999-22EL-Base - Wind multiplier - 1.2590347400326416
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1.0,LB 75-Hydraulic-Offload - Wind multiplier - 1.0
foundation_validation_iea36_85,ErectionCost,crane_data_output: crane_boom_operation_concat - variable - value,,1.5687413755537802,LR1500-SL3F-Top - Wind multiplier - 1.5687413755537802
